# id   lat         lon           alt   title /other title/, cat
10636   55.7877560  113.6853690  1750  пер. 60лет СА и ВМФ, зим.1Б
10637   55.8445680  113.9134810  1946  пер. Горбылок /Зап.Горбылок/, н/к, зим.н/к
10642   55.8357300  113.9544550  2200  пер. Ср.Горбылок, зим.1Б
10643   55.8401080  113.9564510  2300  пер. Сложный, зим.3А
10648   55.7877290  113.6850430     0  пер. Странник, зим.1Б
10667   55.8409520  113.9694430  2420  пер. Симферопольский, зим.2А
10668   55.8407180  113.9829210     0  пер. Корона
10669   55.7712420  113.6748230  1920  пер. Муйское Седло, зим.н/к
10670   55.7710700  113.6223200  2290  пер. пер.Кавказский, зим.2Б
10671   55.7675360  113.6114730  2462  вер. пик Крым
10672   55.7626430  113.6043000  2280  пер. Крымский, зим.1Б
10673   55.7623230  113.6221250     0  пер. Красивый, зим.2А
10674   55.7694820  113.6054590  2407  пер. Крымский С., зим.2Б
10675   55.7610420  113.5617050  1900  пер. Муйский, зим.2А
