# id   lat         lon           alt   title /other title/, cat
8993   51.0214819  100.1617990  1926  пер. Джиглэгийн-Дава /Джиглэг-Дава, Jiglegiyn davaa/, н/к
9009   51.0084671  100.0316535  2443  вер. Цамцтын-Годзгор-Ула
9011   51.0400860  100.1682675  2551  вер. Джиглэг-Ула
9012   51.0755905  100.1650855  2046  пер. Хачимын-Даба, н/к
9013   51.0983082  100.1372617  3021  вер. Ноен-Ула
9014   51.1246435  100.0960836  2789  вер. Оего-Ула
9021   51.1993101  100.0658809  2403  вер. Джаштагийн-Тайга
9022   51.1619478  100.1451783  2281  пер. Нуцгэн-Улийн-Даба, н/к
11615   51.1538630  100.2000480  2110  пер. Улийн-Даба, н/к
11923   51.1754240  100.1316030  2420  пер. Усан-Худжирын-Дава, н/к
11924   51.2851310  100.1601610  2770  пер. Ходон-Даба, 1Б зимой
17625   51.0898800  100.2783100  2470  вер. Дубэрлэг уул
17626   51.0714400  100.2584800  2505  вер. Дуганцаг уул
