# id   lat         lon           alt   title /other title/, cat
5710   38.3990833   73.2073720  5350  пер. Айдемге, 2Б
5711   38.3813240   73.1723770  5500  пер. Айдемге З., 2Б
5713   38.3456561   73.0721665  4396  пер. Депше, н/к
5714   38.3478060   73.1120790  4800  пер. Депше В., 1Б
5715   38.3541100   73.0611980  4300  пер. Карабулак /Бармонколь/, 1Б
5722   38.4248846   73.4257540  5750  пер. Музкол, 3Б
5723   38.4177680   73.4370830  5750  пер. Олимпийской дружбы, 3Б
5724   38.4158333   73.4472222  5530  пер. Сасык З., 2Б*
5725   38.4221260   73.4776090  5430  пер. Сасык В. /Зверева/, 2Б
5727   38.3944020   73.2632290  5400  пер. Сауксай З. /Симкиной/, 2А
5728   38.4014350   73.2788570  5300  пер. Сауксай Центр. /Москвичей/, 2А
5729   38.4160500   73.2982590  5800  пер. Сауксай Верх., 3А*
5730   38.4295410   73.3134010  5530  пер. Сауксай В., 2А
5731   38.4249950   73.3337110  5500  пер. Советских Офицеров З., 3А
5732   38.4206600   73.3698510  5350  пер. Советских Офицеров Ц., 2А
5733   38.4286190   73.3969440  5600  пер. Советских Офицеров В., 3Б
5740   38.5018584   73.3438701  5200  пер. Бозбайтал, 1Б
5742   38.4432980   73.3935050  5800  пер. Двуглавый, 3А
5743   38.5542293   73.4520634  5070  пер. Зорташкол, 1Б
5745   38.6276288   73.3710580  5550  пер. Музкол С., 2Б
5746   38.4827550   73.3653600  5400  пер. Муркалла, 2А
5748   38.4507190   73.3889270  5550  пер. Советских Инженеров /Советских офицеров/, 2Б
5749   38.6186151   73.3460538  5400  пер. Таджикистан, 2Б
5750   38.4423270   73.3990620  5860  пер. Узловой, 3А
5751   38.4367530   73.4033740  5600  пер. Чимган, 2Б
5752   38.6100770   73.4217930  5300  пер. 60 лет УзССР, 2А
5754   38.4288230   73.4383327  5300  пер. Узбекистан, 3А
5757   38.3645680   73.4267100  5450  пер. Озерный Ю., 3А
5759   38.3716010   73.4400050  5450  пер. Озерный, 2Б*
5760   38.4229170   73.4027190  5400  пер. Переметный, 1Б*
5762   38.3916513   73.4457046  5400  пер. Советских Пограничников, 2Б
5763   38.3875120   73.2591800  5200  пер. Чоттукай, 2А
10352   38.3746940   73.0910070  4990  вер. Бозбайталбаши
10353   38.4102370   73.1607190  5806  вер. пик Фрунзевец
10354   38.4779010   73.2005610  5810  вер. пик Музкольский
10355   38.5195620   73.2458550  6121  вер. пик Зарташ
10356   38.4239780   73.3016264  6233  вер. пик Советских Офицеров
10357   38.4545250   73.4024770  6148  вер. пик Двуглавый
10358   38.4307500   73.4038670  6074  вер. Узловая
10359   38.3994850   73.4306350  6133  вер. Чатагай
10370   38.6306671   73.3541211  6128  вер. Музкол С.
10371   38.6066860   73.4270300  5481  вер. Чиксу
10372   38.6508120   73.4712550  5445  вер. Музкол
10373   38.5601808   73.4474370  5251  вер. Зорташ
10374   38.5954830   73.3611750  5831  вер. пик Гипсовый
